X	Y
1392	27.060
1393	26.924
1394	26.860
1395	26.745
1396	26.657
1397	26.515
1398	26.387
1399	26.250
1400	26.172
1401	26.061
1402	25.943
1403	25.692
1404	25.599
1405	25.401
1406	25.318
1407	25.135
1408	24.973
1409	24.783
1410	24.671
1411	24.526
1412	24.341
1413	24.188
1414	24.034
1415	23.878
1416	23.720
1417	23.644
1418	23.482
1419	23.408
1420	23.253
1421	23.089
1422	23.027
1423	22.973
1424	22.766
1425	22.598
1426	22.552
1427	22.417
