X	Y
1163	43.661
1164	43.798
1165	43.812
1166	43.797
1167	43.865
1168	43.496
1169	43.724
1170	43.499
1171	43.526
1172	43.350
1173	43.330
1174	43.379
1175	43.256
1176	43.324
1177	43.256
1178	43.068
1179	43.053
1180	42.993
1181	42.908
1182	42.801
1183	42.888
1184	42.733
1185	42.816
1186	42.768
1187	42.464
1188	42.557
1189	42.300
1190	42.397
1191	42.365
1192	42.326
1193	42.305
1194	42.103
1195	42.011
1196	41.932
1197	41.788
1198	41.650
1199	41.565
1200	41.414
1201	41.434
1202	41.291
1203	41.220
1204	41.147
1205	41.156
1206	40.921
1207	40.750
1208	40.881
1209	40.626
1210	40.584
1211	40.385
1212	40.285
1213	40.283
1214	40.028
1215	39.936
1216	39.876
1217	39.754
1218	39.702
1219	39.558
1220	39.489
1221	39.189
1222	39.198
1223	38.959
1224	38.943
1225	38.633
1226	38.529
1227	38.597
1228	38.310
1229	38.205
1230	38.156
1231	37.969
1232	37.878
1233	37.639
1234	37.468
1235	37.453
1236	37.192
1237	37.143
1238	36.991
1239	36.908
1240	36.693
1241	36.583
1242	36.491
1243	36.296
1244	36.222
1245	36.139
1246	35.889
1247	35.840
1248	35.644
1249	35.654
1250	35.477
1251	35.207
1252	35.262
1253	35.149
1254	34.963
1255	34.865
1256	34.780
1257	34.688
1258	34.541
1259	34.528
1260	34.478
1261	34.256
1262	34.207
1263	34.125
1264	34.175
1265	33.929
1266	33.626
1267	33.828
1268	33.758
1269	33.506
1270	33.502
1271	33.412
1272	33.357
1273	33.293
1274	33.180
1275	33.043
1276	33.202
1277	33.100
1278	32.906
1279	32.861
1280	32.817
1281	32.813
1282	32.802
1283	32.616
1284	32.599
1285	32.496
1286	32.561
1287	32.521
1288	32.459
1289	32.308
1290	32.349
1291	32.211
1292	32.237
1293	32.127
1294	31.926
1295	32.021
1296	31.937
1297	31.983
1298	31.912
1299	31.778
1300	31.641
1301	31.652
1302	31.632
1303	31.593
1304	31.517
1305	31.526
1306	31.427
1307	31.345
1308	31.494
1309	31.249
1310	31.284
1311	31.038
1312	31.078
1313	31.130
1314	30.928
1315	30.955
1316	30.892
1317	30.869
1318	30.747
1319	30.663
1320	30.764
1321	30.677
1322	30.717
1323	30.552
1324	30.516
1325	30.458
1326	30.390
1327	30.300
1328	30.253
1329	30.149
1330	30.025
1331	29.958
1332	30.136
1333	29.885
1334	29.750
1335	29.859
1336	29.776
1337	29.636
1338	29.578
1339	29.594
1340	29.578
1341	29.483
1342	29.336
1343	29.288
1344	29.307
1345	29.256
1346	29.233
1347	29.134
1348	29.165
1349	28.915
1350	29.022
1351	28.905
1352	28.793
1353	28.921
1354	28.709
1355	28.665
1356	28.452
1357	28.588
1358	28.579
1359	28.582
1360	28.340
1361	28.360
1362	28.279
1363	28.252
1364	28.144
1365	28.129
1366	28.136
1367	28.024
1368	27.889
1369	27.957
1370	27.952
1371	27.896
1372	27.766
1373	27.724
1374	27.669
1375	27.648
1376	27.755
1377	27.567
1378	27.514
1379	27.470
1380	27.471
1381	27.405
1382	27.477
1383	27.345
1384	27.399
1385	27.414
1386	27.285
1387	27.254
1388	27.206
1389	27.114
1390	27.133
1391	27.060
1392	27.071
1393	27.111
1394	26.986
1395	26.887
1396	27.010
1397	26.973
1398	26.933
1399	26.914
1400	26.895
1401	26.721
1402	26.840
1403	26.740
1404	26.718
1405	26.856
1406	26.643
1407	26.736
1408	26.655
1409	26.588
1410	26.617
1411	26.732
1412	26.539
1413	26.556
1414	26.609
1415	26.612
1416	26.511
1417	26.466
1418	26.596
1419	26.487
1420	26.428
1421	26.463
1422	26.509
1423	26.375
1424	26.428
1425	26.390
