X	Y
649	56.620
650	57.967
651	58.784
652	58.109
653	58.668
654	58.998
655	59.864
656	61.682
657	64.312
658	66.997
659	70.527
660	73.696
661	78.411
662	84.211
663	91.589
664	101.363
665	113.602
666	127.339
667	143.809
668	161.097
669	175.971
670	186.996
671	189.736
672	186.471
673	183.190
674	181.747
675	182.078
676	183.358
677	184.235
678	185.090
679	185.794
680	185.226
681	180.776
682	170.564
683	157.094
684	141.542
685	125.494
686	109.682
687	96.191
688	86.130
689	78.265
690	71.618
691	66.129
692	61.874
693	60.063
694	58.510
695	58.389
696	57.490
697	56.885
698	58.276
699	58.687
700	58.993
701	58.920
702	58.920
703	60.435
704	61.494
705	63.460
706	65.407
707	68.578
708	72.396
709	76.769
710	82.323
711	89.384
712	98.395
713	108.888
714	121.893
715	136.019
716	151.436
717	168.053
718	181.083
719	188.008
720	188.777
721	184.073
722	179.161
723	179.408
724	180.929
725	183.938
726	185.797
727	185.256
728	180.963
729	173.400
730	165.783
731	154.509
732	138.747
733	122.852
734	108.173
735	95.118
736	84.985
737	76.535
738	70.171
739	64.773
740	61.438
741	59.562
742	59.018
743	58.661
744	58.181
745	58.163
746	59.659
747	61.933
748	59.704
749	61.396
750	62.884
751	63.022
752	63.652
753	64.504
754	67.487
755	70.274
756	72.738
757	76.568
758	81.430
759	87.709
760	95.929
761	105.658
762	118.050
763	132.657
764	149.191
765	165.850
766	178.737
767	184.346
768	181.670
769	177.335
770	175.698
771	175.701
772	176.625
773	176.469
774	176.948
775	177.688
776	178.598
777	178.298
778	174.579
779	165.602
780	152.986
781	137.530
782	121.777
783	107.002
784	93.961
785	84.103
786	75.850
787	69.807
788	64.776
789	61.572
790	58.647
791	57.458
792	56.529
793	56.431
794	56.450
795	57.042
796	57.890
797	58.406
798	58.587
799	58.570
800	59.601
801	61.466
802	63.122
803	65.019
804	67.904
805	71.282
806	75.947
807	81.087
808	87.793
809	96.204
810	106.423
811	118.441
812	131.264
813	145.836
814	159.872
815	171.109
816	178.396
817	179.803
818	175.076
819	169.342
820	168.239
821	172.582
822	176.653
823	176.815
824	174.025
825	170.736
826	165.348
827	158.467
828	148.757
829	134.949
830	119.562
831	104.712
832	92.226
833	82.685
834	74.627
835	68.426
836	63.552
837	60.498
838	58.199
839	56.699
840	56.244
841	55.625
842	55.514
843	56.399
844	57.391
845	57.702
846	58.554
847	58.299
848	59.247
849	61.053
850	62.868
851	65.221
852	67.863
853	71.021
854	74.846
855	79.597
856	85.603
857	93.537
858	103.558
859	115.576
860	128.877
861	143.227
862	157.783
863	170.433
864	177.323
865	175.979
866	170.181
867	165.913
868	167.577
869	170.694
870	170.612
871	168.396
872	170.443
873	172.583
874	172.114
875	171.525
876	166.646
877	156.961
878	143.187
879	126.290
880	109.974
881	95.949
882	84.749
883	76.685
884	70.037
885	64.715
886	60.934
887	57.908
888	56.385
889	54.683
890	55.535
891	54.135
892	55.067
893	56.470
894	56.233
895	56.049
896	56.672
897	57.788
898	59.536
899	61.607
900	63.886
901	66.700
902	69.571
903	73.553
904	78.589
905	85.111
906	93.336
907	103.534
908	115.044
909	128.098
910	140.327
911	152.731
912	163.650
913	167.585
914	169.294
915	172.174
916	170.061
917	163.656
918	163.186
919	168.667
920	172.746
921	170.557
922	170.131
923	167.899
924	160.250
925	152.659
926	142.755
927	132.088
928	119.416
929	105.916
930	93.500
931	83.697
932	76.183
933	70.026
934	64.999
935	61.132
936	58.397
937	57.004
938	56.566
939	55.966
940	55.569
941	55.787
942	57.105
943	56.940
944	57.869
945	57.552
946	58.695
947	60.086
948	61.876
949	64.127
950	66.502
951	70.266
952	74.771
953	79.954
954	86.336
955	94.049
956	104.501
957	116.476
958	129.488
959	143.410
960	156.245
961	167.441
962	174.064
963	172.944
964	170.457
965	170.119
966	169.407
967	167.005
968	167.063
969	170.883
970	172.049
971	171.661
972	170.350
973	164.943
974	157.466
975	144.330
976	129.430
977	114.217
978	100.719
979	89.034
980	79.842
981	72.349
982	66.774
983	62.472
984	59.758
985	57.239
986	56.432
987	55.368
988	56.861
989	55.375
990	56.681
991	57.884
992	57.708
993	59.074
994	58.795
995	59.964
996	61.178
997	62.785
998	64.952
999	67.764
1000	70.648
1001	74.209
1002	79.102
1003	84.980
1004	92.992
1005	102.588
1006	114.326
1007	128.669
1008	144.945
1009	161.582
1010	174.428
1011	179.791
1012	176.044
1013	168.264
1014	166.165
1015	169.923
1016	169.548
1017	165.744
1018	167.100
1019	171.424
1020	172.178
1021	169.366
1022	162.785
1023	153.513
1024	141.537
1025	127.977
1026	113.070
1027	99.228
1028	88.073
1029	78.917
1030	71.784
1031	66.146
1032	61.818
1033	59.078
1034	56.372
1035	55.714
1036	55.399
1037	56.184
1038	56.006
1039	55.733
1040	57.535
1041	58.410
1042	58.773
1043	59.174
1044	59.937
1045	61.390
1046	63.329
1047	65.620
1048	68.637
1049	71.778
1050	75.661
1051	80.332
1052	86.055
1053	94.266
1054	104.585
1055	117.187
1056	132.634
1057	151.538
1058	169.245
1059	182.418
1060	187.132
1061	180.812
1062	175.183
1063	176.292
1064	177.076
1065	174.738
1066	171.293
1067	171.457
1068	173.916
1069	175.549
1070	175.066
1071	172.428
1072	167.145
1073	158.924
1074	147.438
1075	133.195
1076	118.297
1077	104.112
1078	91.717
1079	81.891
1080	73.811
1081	67.970
1082	62.883
1083	60.682
1084	57.664
1085	57.511
1086	56.389
1087	56.893
1088	56.517
1089	56.148
1090	59.055
1091	57.461
1092	60.125
1093	58.974
1094	59.771
1095	61.776
1096	62.681
1097	65.627
1098	67.675
1099	70.554
1100	74.568
1101	79.076
1102	84.756
1103	92.736
1104	102.568
1105	114.937
1106	130.379
1107	146.906
1108	162.548
1109	173.958
1110	177.476
1111	172.965
1112	167.983
1113	168.031
1114	170.490
1115	171.730
1116	171.443
1117	172.096
1118	171.381
1119	170.635
1120	167.320
1121	158.954
1122	146.461
1123	131.264
1124	115.667
1125	101.442
1126	89.824
1127	80.889
1128	73.561
1129	67.765
1130	63.566
1131	60.402
1132	57.653
1133	56.923
1134	56.122
1135	56.644
1136	56.230
1137	56.320
1138	57.774
1139	57.719
1140	58.450
1141	58.660
1142	59.637
1143	61.552
1144	63.215
1145	64.716
1146	66.999
1147	69.653
1148	73.133
1149	77.533
1150	82.507
1151	89.883
1152	99.228
1153	111.578
1154	126.058
1155	141.658
1156	157.583
1157	169.239
1158	172.535
1159	173.972
1160	174.990
1161	175.080
1162	172.268
1163	171.374
1164	175.480
1165	176.618
1166	171.684
1167	175.734
1168	173.955
1169	165.167
1170	157.396
1171	143.118
1172	130.117
1173	115.093
1174	102.650
1175	91.419
1176	82.227
1177	74.981
1178	69.174
1179	64.519
1180	62.062
1181	58.962
1182	57.695
1183	56.091
1184	57.043
1185	57.242
1186	56.812
1187	58.514
1188	58.104
1189	60.084
1190	59.466
1191	60.074
1192	61.702
1193	62.947
1194	65.018
1195	67.334
1196	70.146
1197	73.613
1198	78.054
1199	83.397
1200	90.662
1201	100.193
1202	112.361
1203	126.679
1204	142.500
1205	158.840
1206	169.519
1207	174.029
1208	172.853
1209	167.586
1210	164.951
1211	166.357
1212	167.710
1213	170.052
1214	173.493
1215	173.509
1216	174.910
1217	170.521
1218	160.495
1219	150.943
1220	137.168
1221	124.277
1222	110.752
1223	98.647
1224	88.085
1225	79.590
1226	72.877
1227	67.398
1228	62.633
1229	59.573
1230	57.660
1231	56.191
1232	56.558
1233	55.785
1234	55.858
1235	56.001
1236	57.647
1237	58.880
1238	57.771
1239	59.436
1240	60.091
1241	61.199
1242	63.030
1243	65.005
1244	67.670
1245	69.825
1246	73.247
1247	77.336
1248	83.162
1249	90.076
1250	99.525
1251	111.206
1252	124.212
1253	138.077
1254	150.674
1255	158.689
1256	160.286
1257	157.910
1258	155.640
1259	155.878
1260	156.100
1261	155.896
1262	155.616
1263	156.080
1264	155.835
1265	156.891
1266	154.421
1267	150.548
1268	144.228
1269	133.672
1270	120.908
1271	107.598
1272	95.510
1273	85.317
1274	77.183
1275	70.143
1276	64.801
1277	60.837
1278	57.759
1279	55.626
1280	54.957
1281	54.370
1282	54.583
1283	54.489
1284	54.592
1285	56.796
1286	56.179
1287	57.710
1288	57.537
1289	59.415
1290	60.859
1291	62.870
1292	65.599
1293	68.256
1294	71.536
1295	75.668
1296	81.697
1297	88.754
1298	97.477
1299	108.050
1300	120.040
1301	134.028
1302	148.314
1303	161.737
1304	170.658
1305	173.063
1306	170.388
1307	165.954
1308	163.225
1309	161.785
1310	163.322
1311	166.380
1312	167.516
1313	166.126
1314	164.701
1315	157.899
1316	150.501
1317	140.854
1318	127.579
1319	114.142
1320	100.704
1321	89.608
1322	79.772
1323	72.287
1324	66.343
1325	61.908
1326	58.998
1327	56.223
1328	54.566
1329	54.086
1330	54.817
1331	54.048
1332	54.292
1333	55.116
1334	56.583
1335	56.423
1336	56.908
1337	59.229
1338	59.929
1339	62.096
1340	64.082
1341	67.373
1342	70.066
1343	73.811
1344	79.007
1345	85.211
1346	93.217
1347	102.459
1348	113.071
1349	125.431
1350	138.347
1351	150.764
1352	161.107
1353	166.035
1354	165.032
1355	159.583
1356	158.120
1357	159.785
1358	159.836
1359	158.937
1360	158.809
1361	160.170
1362	164.403
1363	162.775
1364	157.540
1365	150.659
1366	138.501
1367	124.993
1368	110.862
1369	98.348
1370	87.728
1371	78.960
1372	71.654
1373	65.948
1374	61.702
1375	58.535
1376	55.929
1377	54.210
1378	53.651
1379	54.098
1380	53.708
1381	53.513
1382	54.087
1383	55.849
1384	55.862
1385	57.225
1386	57.541
1387	59.293
1388	61.053
1389	62.871
1390	65.898
1391	68.752
1392	72.409
1393	76.868
1394	83.061
1395	89.803
1396	98.594
1397	108.361
1398	119.638
1399	132.085
1400	145.134
1401	156.063
1402	163.329
1403	164.793
1404	161.346
1405	159.553
1406	159.838
1407	160.090
1408	161.612
1409	163.638
1410	163.716
1411	164.603
1412	161.755
1413	152.918
1414	143.929
1415	130.655
1416	116.760
1417	103.461
1418	91.174
1419	81.648
1420	73.574
1421	66.918
1422	62.102
1423	58.482
1424	55.863
1425	53.903
1426	52.832
1427	53.316
1428	52.752
1429	52.826
1430	52.548
1431	54.743
1432	54.887
1433	55.562
