X	Y
1361	7.9272
1362	7.9356
1363	7.9562
1364	7.9515
1365	7.9515
1366	7.9431
1367	7.9646
1368	7.9524
1369	7.9394
1370	7.9310
1371	7.9515
1372	7.9160
1373	7.9263
1374	7.9058
1375	7.8722
1376	7.8946
1377	7.8685
1378	7.8330
1379	7.8293
1380	7.8349
1381	7.8302
1382	7.7976
1383	7.8004
1384	7.7743
1385	7.7435
1386	7.7379
1387	7.6968
1388	7.6856
1389	7.6810
1390	7.6549
1391	7.6026
1392	7.5998
1393	7.5858
1394	7.5644
1395	7.5429
1396	7.4981
1397	7.5019
1398	7.4897
1399	7.4506
1400	7.4170
1401	7.4216
1402	7.3983
1403	7.3451
1404	7.3358
1405	7.3069
1406	7.3321
1407	7.2854
1408	7.2808
1409	7.2668
1410	7.2425
1411	7.2062
1412	7.1763
1413	7.1660
1414	7.1828
1415	7.1567
1416	7.1670
1417	7.1241
1418	7.1147
1419	7.1017
1420	7.1091
1421	7.0588
1422	7.0681
1423	7.0560
1424	7.0131
1425	6.9963
1426	6.9907
1427	6.9636
1428	6.9963
1429	6.9701
1430	6.9701
1431	6.9785
