X	Y
955	35.477
956	35.098
957	34.705
958	34.342
959	34.014
960	33.634
961	33.277
962	33.007
963	32.693
964	32.367
965	32.131
966	31.891
967	31.554
968	31.347
969	31.112
970	30.822
971	30.629
972	30.449
973	30.267
974	29.982
975	29.780
976	29.574
977	29.337
978	29.211
979	28.977
980	28.850
981	28.648
982	28.400
983	28.248
984	28.113
985	27.968
986	27.804
987	27.526
988	27.367
989	27.285
990	27.026
991	26.904
992	26.778
993	26.650
994	26.477
995	26.380
996	26.214
997	26.150
998	25.921
999	25.780
1000	25.632
1001	25.600
1002	25.390
1003	25.254
1004	25.087
1005	24.965
1006	24.918
1007	24.757
1008	24.612
1009	24.516
1010	24.338
1011	24.271
1012	24.147
1013	24.047
1014	23.940
1015	23.877
1016	23.720
1017	23.647
1018	23.514
1019	23.434
1020	23.325
1021	23.287
1022	23.162
1023	23.152
1024	23.019
1025	22.900
1026	22.812
1027	22.733
1028	22.606
1029	22.531
1030	22.513
1031	22.440
1032	22.328
1033	22.303
1034	22.166
1035	22.160
1036	22.024
1037	21.947
1038	21.928
1039	21.774
1040	21.745
1041	21.689
1042	21.570
1043	21.581
1044	21.423
1045	21.405
1046	21.314
1047	21.233
1048	21.156
1049	21.069
1050	21.019
1051	20.957
1052	20.826
1053	20.805
1054	20.751
1055	20.641
1056	20.571
1057	20.503
1058	20.379
1059	20.375
1060	20.265
1061	20.273
1062	20.191
1063	20.078
1064	20.016
1065	20.001
1066	19.935
1067	19.839
1068	19.788
1069	19.674
1070	19.648
1071	19.576
1072	19.472
1073	19.472
1074	19.423
1075	19.329
1076	19.282
1077	19.256
1078	19.178
1079	19.118
1080	19.019
1081	18.950
1082	18.888
1083	18.818
1084	18.809
1085	18.779
1086	18.714
1087	18.648
1088	18.569
1089	18.530
1090	18.453
1091	18.449
1092	18.423
1093	18.346
1094	18.321
1095	18.212
1096	18.232
1097	18.155
1098	18.110
1099	18.026
1100	18.001
1101	17.984
1102	17.964
1103	17.883
1104	17.872
1105	17.807
1106	17.773
1107	17.746
1108	17.744
1109	17.722
1110	17.660
1111	17.609
1112	17.609
1113	17.552
1114	17.488
1115	17.524
1116	17.485
1117	17.433
1118	17.401
1119	17.387
1120	17.320
1121	17.352
1122	17.273
1123	17.271
1124	17.220
1125	17.235
1126	17.186
1127	17.155
1128	17.112
1129	17.093
1130	17.055
1131	17.073
1132	17.045
1133	17.053
1134	17.042
1135	17.011
1136	16.955
1137	16.975
1138	16.945
1139	16.885
1140	16.894
1141	16.869
1142	16.865
1143	16.844
1144	16.807
1145	16.788
1146	16.778
1147	16.764
1148	16.776
1149	16.742
1150	16.734
1151	16.669
1152	16.686
1153	16.675
1154	16.656
1155	16.663
1156	16.646
1157	16.583
1158	16.578
1159	16.568
1160	16.583
1161	16.570
1162	16.527
1163	16.559
1164	16.543
1165	16.540
1166	16.530
1167	16.471
1168	16.502
1169	16.411
1170	16.468
1171	16.407
1172	16.455
1173	16.417
1174	16.427
1175	16.387
1176	16.383
1177	16.349
1178	16.372
1179	16.359
1180	16.357
1181	16.363
1182	16.328
1183	16.309
1184	16.273
1185	16.324
1186	16.254
1187	16.249
1188	16.250
1189	16.231
1190	16.224
1191	16.189
1192	16.199
1193	16.199
1194	16.202
1195	16.181
1196	16.170
1197	16.155
1198	16.114
1199	16.128
1200	16.075
1201	16.115
1202	16.087
1203	16.095
1204	16.079
1205	16.078
1206	16.054
1207	16.037
1208	16.022
1209	16.029
1210	16.024
1211	16.042
1212	15.999
1213	16.043
1214	15.989
1215	15.974
1216	15.988
1217	15.975
1218	15.968
1219	15.945
1220	15.921
1221	15.917
1222	15.945
1223	15.923
1224	15.912
1225	15.886
1226	15.862
1227	15.837
1228	15.820
1229	15.876
1230	15.861
1231	15.840
1232	15.844
1233	15.796
1234	15.835
1235	15.778
1236	15.795
1237	15.787
1238	15.788
1239	15.750
1240	15.781
1241	15.767
1242	15.771
1243	15.769
1244	15.756
1245	15.745
1246	15.695
1247	15.741
1248	15.686
1249	15.714
1250	15.720
1251	15.735
1252	15.696
1253	15.669
1254	15.694
1255	15.703
1256	15.691
1257	15.679
1258	15.664
1259	15.664
1260	15.676
1261	15.632
1262	15.622
1263	15.653
1264	15.640
1265	15.647
1266	15.637
1267	15.647
1268	15.635
1269	15.616
1270	15.641
1271	15.647
1272	15.665
1273	15.627
1274	15.630
1275	15.619
1276	15.585
1277	15.619
1278	15.608
1279	15.615
1280	15.590
1281	15.595
1282	15.590
1283	15.596
1284	15.580
1285	15.612
1286	15.589
1287	15.583
1288	15.606
1289	15.587
1290	15.583
1291	15.581
1292	15.575
1293	15.585
1294	15.563
1295	15.592
1296	15.571
1297	15.589
1298	15.570
1299	15.538
1300	15.517
1301	15.517
1302	15.524
1303	15.538
1304	15.527
1305	15.556
1306	15.523
1307	15.556
1308	15.565
1309	15.507
1310	15.522
1311	15.506
1312	15.471
1313	15.538
1314	15.528
1315	15.527
1316	15.531
1317	15.488
1318	15.529
1319	15.515
1320	15.506
1321	15.493
1322	15.539
1323	15.516
1324	15.458
1325	15.527
1326	15.522
1327	15.525
1328	15.500
1329	15.470
1330	15.535
1331	15.541
1332	15.522
1333	15.497
1334	15.475
1335	15.459
1336	15.511
1337	15.447
1338	15.488
1339	15.493
1340	15.467
1341	15.533
1342	15.481
1343	15.491
1344	15.490
1345	15.519
1346	15.502
1347	15.503
1348	15.494
1349	15.477
1350	15.460
1351	15.495
1352	15.479
1353	15.493
1354	15.518
1355	15.454
1356	15.514
1357	15.473
1358	15.455
1359	15.462
1360	15.477
1361	15.516
1362	15.436
1363	15.466
1364	15.473
1365	15.471
1366	15.468
1367	15.486
1368	15.497
1369	15.448
1370	15.459
1371	15.453
1372	15.457
1373	15.441
1374	15.387
1375	15.429
1376	15.432
1377	15.431
1378	15.434
1379	15.457
1380	15.419
1381	15.471
1382	15.417
1383	15.431
1384	15.425
1385	15.446
1386	15.445
1387	15.407
1388	15.412
1389	15.411
1390	15.438
1391	15.391
1392	15.423
1393	15.476
1394	15.428
1395	15.459
1396	15.425
1397	15.399
1398	15.360
1399	15.410
1400	15.427
1401	15.427
1402	15.419
1403	15.404
1404	15.366
1405	15.391
1406	15.404
1407	15.408
1408	15.427
1409	15.382
1410	15.379
1411	15.407
1412	15.406
1413	15.336
1414	15.401
1415	15.350
1416	15.381
1417	15.386
1418	15.391
1419	15.377
1420	15.354
1421	15.327
1422	15.353
1423	15.315
1424	15.368
1425	15.339
1426	15.340
1427	15.372
1428	15.399
1429	15.357
1430	15.369
1431	15.342
1432	15.359
1433	15.346
1434	15.365
1435	15.357
1436	15.314
1437	15.354
