X,Y
1046,179.097
1047,158.470
1048,138.078
1049,121.019
1050,105.877
1051,94.160
1052,84.539
1053,78.160
1054,73.340
1055,69.695
1056,67.918
1057,67.292
1058,67.327
1059,67.665
1060,68.069
1061,68.998
1062,69.487
1063,70.710
1064,69.777
1065,70.361
1066,69.719
1067,68.848
1068,67.881
1069,67.838
1070,67.258
1071,67.093
1072,68.290
1073,68.978
1074,71.424
1075,74.656
1076,79.132
1077,86.519
1078,94.643
1079,105.587
1080,119.747
1081,135.721
1082,155.383
1083,174.390
1084,193.630
1085,213.089
1086,227.952
1087,238.610
1088,246.126
1089,247.461
1090,246.807
1091,241.957
1092,230.892
1093,213.944
1094,195.149
1095,173.162
1096,153.123
1097,133.203
1098,114.911
1099,101.238
1100,89.721
1101,81.366
1102,75.299
1103,70.842
1104,68.353
1105,66.608
1106,66.522
1107,66.597
1108,66.883
1109,68.210
1110,68.903
1111,69.290
1112,69.110
1113,69.433
1114,68.556
1115,68.569
1116,67.965
1117,67.268
1118,67.080
1119,67.264
1120,67.688
1121,69.266
1122,70.894
1123,74.052
1124,78.697
1125,84.550
1126,92.647
1127,101.929
1128,114.149
1129,130.275
1130,147.301
1131,165.203
1132,184.493
1133,203.991
1134,222.032
1135,234.037
1136,241.240
1137,244.013
1138,245.115
1139,243.981
1140,237.662
1141,227.141
1142,211.121
1143,190.028
1144,169.483
1145,149.143
1146,130.639
1147,112.989
1148,99.193
1149,88.948
1150,80.498
1151,75.056
1152,70.781
1153,68.506
1154,66.859
1155,66.690
1156,66.186
1157,67.154
1158,68.344
1159,68.513
1160,68.974
1161,69.093
1162,68.777
1163,68.714
1164,67.838
1165,67.645
1166,67.152
1167,66.816
1168,67.026
1169,67.119
1170,68.786
1171,70.643
1172,73.429
1173,78.641
1174,84.740
1175,94.013
1176,105.887
1177,118.887
1178,134.593
1179,153.563
1180,171.180
1181,191.273
1182,209.026
1183,224.288
1184,237.247
1185,243.030
1186,245.366
1187,243.589
1188,237.926
1189,225.431
1190,208.288
1191,189.050
1192,168.284
1193,148.013
1194,127.165
1195,110.340
1196,97.342
1197,86.405
1198,78.264
1199,72.786
1200,69.255
1201,67.232
1202,66.286
1203,65.851
1204,66.156
1205,67.281
1206,67.519
1207,68.307
1208,68.171
1209,68.357
1210,68.227
1211,68.110
1212,67.398
1213,67.058
1214,66.504
1215,66.223
1216,66.753
1217,67.595
1218,69.063
1219,71.071
1220,74.446
1221,78.781
1222,84.281
1223,91.641
1224,101.398
1225,112.662
1226,126.682
1227,142.654
1228,161.074
1229,180.658
1230,200.000
1231,218.485
1232,232.933
1233,242.275
1234,247.361
1235,249.346
1236,249.106
1237,246.439
1238,238.961
1239,224.732
1240,205.968
1241,187.251
1242,165.197
1243,145.476
1244,125.994
1245,110.190
1246,96.887
1247,87.515
1248,78.786
1249,73.312
1250,69.314
1251,67.076
1252,66.009
1253,65.799
1254,65.944
1255,66.115
1256,66.937
1257,67.286
1258,67.703
1259,67.660
1260,68.084
1261,67.801
1262,66.483
1263,66.221
1264,65.898
1265,66.299
1266,65.528
1267,66.082
1268,67.424
1269,69.093
1270,72.006
1271,75.777
1272,81.721
1273,89.489
1274,98.294
1275,110.225
1276,124.944
1277,141.632
1278,159.366
1279,179.998
1280,198.996
1281,215.366
1282,230.539
1283,239.866
1284,245.346
1285,245.747
1286,243.411
1287,233.883
1288,222.935
1289,204.152
1290,185.167
1291,163.937
1292,144.201
1293,125.816
1294,109.777
1295,96.682
1296,86.013
1297,78.022
1298,72.199
1299,68.487
1300,66.413
1301,65.342
1302,64.955
1303,65.260
1304,65.835
1305,66.868
1306,66.818
1307,66.797
1308,67.240
1309,66.721
1310,66.818
1311,66.483
1312,66.574
1313,65.141
1314,65.413
1315,65.814
1316,66.197
1317,67.284
1318,69.976
1319,73.275
1320,77.632
1321,84.268
1322,92.448
1323,103.173
1324,116.636
1325,131.195
1326,149.740
1327,169.541
1328,188.442
1329,207.859
1330,222.868
1331,233.271
1332,241.392
1333,243.699
1334,243.701
1335,235.853
1336,224.561
1337,208.203
1338,189.701
1339,168.115
1340,148.344
1341,129.180
1342,112.069
1343,98.024
1344,87.117
1345,79.039
1346,72.874
1347,68.675
1348,66.251
1349,64.913
1350,64.758
1351,64.818
1352,65.420
1353,65.952
1354,66.569
1355,67.032
1356,66.874
1357,67.314
1358,67.338
1359,66.799
1360,65.929
1361,65.504
1362,65.247
1363,65.048
1364,65.896
1365,66.513
1366,68.418
1367,70.751
1368,74.483
1369,79.894
1370,87.266
1371,95.545
1372,107.050
1373,120.240
1374,136.190
1375,155.024
1376,173.165
1377,192.890
1378,210.418
1379,223.827
1380,234.188
1381,239.946
1382,241.548
1383,238.139
1384,230.794
1385,217.420
1386,200.569
1387,180.190
1388,158.810
1389,139.201
1390,120.790
1391,104.667
1392,92.264
1393,82.368
1394,75.593
1395,70.299
1396,66.446
1397,64.595
1398,63.987
1399,63.405
1400,63.779
1401,64.483
1402,64.392
1403,65.736
1404,66.190
1405,65.740
1406,64.959
1407,64.779
1408,64.197
1409,63.587
1410,64.026
1411,63.615
1412,63.677
1413,64.922
1414,66.201
1415,68.054
1416,71.500
1417,74.853
1418,80.652
1419,88.045
1420,96.307
1421,108.197
1422,121.502
1423,137.050
1424,154.271
1425,174.496
1426,192.128
1427,211.301
1428,226.316
1429,237.842
1430,243.171
1431,246.719
1432,245.255
1433,239.937
1434,230.957
1435,213.931
1436,195.426
1437,175.035
