X	Y
515	11.860335
516	11.877095
517	11.883613
518	11.876163
519	11.886406
520	11.887337
521	11.868715
522	11.856611
523	11.881750
524	11.901303
525	11.867784
526	11.841713
527	11.857542
528	11.821229
529	11.835196
530	11.848231
531	11.861266
532	11.857542
533	11.860335
534	11.845438
535	11.867784
536	11.834265
537	11.838920
538	11.825885
539	11.855680
540	11.877095
541	11.842645
542	11.845438
543	11.839851
544	11.875233
545	11.830540
546	11.839851
547	11.830540
548	11.838920
549	11.861266
550	11.822160
551	11.817505
552	11.880819
553	11.831471
554	11.846369
555	11.830540
556	11.832402
557	11.876163
558	11.800745
559	11.826816
560	11.876163
561	11.831471
562	11.813780
563	11.841713
564	11.864990
565	11.819366
566	11.856611
567	11.820298
568	11.832402
569	11.810987
570	11.821229
571	11.817505
572	11.856611
573	11.842645
574	11.798882
575	11.801676
576	11.866853
577	11.823092
578	11.859405
579	11.806332
580	11.871509
581	11.828678
582	11.826816
583	11.807262
584	11.865922
585	11.821229
586	11.788641
587	11.836126
588	11.860335
589	11.810056
590	11.794228
591	11.777468
592	11.825885
593	11.851955
594	11.803538
595	11.823092
596	11.793296
597	11.842645
598	11.810056
599	11.810056
600	11.798882
601	11.777468
602	11.769088
603	11.799814
604	11.809125
605	11.800745
606	11.837989
607	11.800745
608	11.784916
609	11.840782
610	11.821229
611	11.779329
612	11.792365
613	11.770949
614	11.851955
615	11.797021
616	11.770019
617	11.814712
618	11.824953
619	11.824022
620	11.815642
621	11.803538
622	11.833333
623	11.780261
624	11.818436
625	11.796089
626	11.851025
627	11.774674
628	11.817505
629	11.818436
630	11.808193
631	11.791434
632	11.788641
633	11.802608
634	11.785848
635	11.823092
636	11.756983
637	11.791434
638	11.827746
639	11.835196
640	11.820298
641	11.810987
642	11.798882
643	11.799814
644	11.801676
645	11.835196
646	11.788641
647	11.771881
648	11.799814
649	11.760708
650	11.794228
651	11.810056
652	11.807262
653	11.785848
654	11.787709
655	11.793296
656	11.797952
657	11.825885
658	11.788641
659	11.816573
660	11.804469
661	11.789572
662	11.793296
663	11.801676
664	11.806332
665	11.811918
666	11.791434
667	11.771881
668	11.806332
669	11.741155
670	11.733706
671	11.776536
672	11.768156
673	11.772812
674	11.771881
675	11.807262
676	11.761639
677	11.810056
678	11.780261
679	11.775605
680	11.779329
681	11.804469
682	11.750465
683	11.751396
684	11.792365
685	11.800745
686	11.796089
687	11.777468
688	11.771881
689	11.780261
690	11.762569
691	11.824953
692	11.757915
693	11.765363
694	11.779329
695	11.770019
696	11.737431
697	11.750465
698	11.752328
699	11.753259
700	11.777468
701	11.770019
702	11.746741
703	11.786778
704	11.756052
705	11.777468
706	11.814712
707	11.763501
708	11.750465
709	11.721601
710	11.779329
711	11.795158
712	11.775605
713	11.758845
714	11.770949
715	11.771881
716	11.769088
717	11.769088
718	11.745811
719	11.783054
720	11.746741
721	11.776536
722	11.766294
723	11.729981
724	11.777468
725	11.767225
726	11.726257
727	11.743017
728	11.769088
729	11.775605
730	11.775605
731	11.770949
732	11.775605
733	11.783985
734	11.743017
735	11.768156
736	11.773743
737	11.755121
738	11.790503
739	11.761639
740	11.756983
741	11.776536
742	11.780261
743	11.784916
744	11.799814
745	11.778399
746	11.769088
747	11.763501
748	11.793296
749	11.758845
750	11.796089
751	11.785848
752	11.733706
753	11.764432
754	11.766294
755	11.778399
756	11.773743
757	11.745811
758	11.739292
759	11.763501
760	11.799814
761	11.762569
762	11.793296
763	11.737431
764	11.773743
765	11.767225
