X	Y
457	0.0009259
458	0.0009259
459	0.0055556
460	0.0027778
461	0.0000000
462	0.0000000
463	0.0018519
464	0.0037037
465	0.0000000
466	0.0000000
467	0.0000000
468	0.0009259
469	0.0000000
470	0.0000000
471	0.0027778
472	0.0009259
473	0.0018519
474	0.0009259
475	0.0027778
476	0.0027778
477	0.0009259
478	0.0027778
479	0.0000000
480	0.0027778
481	0.0018519
482	0.0000000
483	0.0018519
484	0.0018519
485	0.0009259
486	0.0000000
487	0.0009259
488	0.0009259
489	0.0009259
490	0.0018519
491	0.0018519
492	0.0000000
493	0.0009259
494	0.0009259
495	0.0009259
496	0.0000000
497	0.0009259
498	0.0027778
499	0.0027778
500	0.0000000
501	0.0009259
502	0.0018519
503	0.0018519
504	0.0018519
505	0.0018519
506	0.0000000
507	0.0018519
508	0.0000000
509	0.0018519
510	0.0018519
511	0.0009259
512	0.0018519
513	0.0000000
514	0.0009259
515	0.0000000
516	0.0018519
517	0.0009259
518	0.0018519
519	0.0009259
520	0.0000000
521	0.0000000
522	0.0000000
523	0.0046296
524	0.0009259
525	0.0000000
526	0.0000000
527	0.0018519
528	0.0000000
529	0.0009259
530	0.0018519
531	0.0009259
532	0.0000000
533	0.0009259
534	0.0009259
535	0.0083333
536	0.0018519
537	0.0046296
538	0.0009259
539	0.0009259
540	0.0027778
541	0.0018519
542	0.0009259
543	0.0027778
544	0.0037037
545	0.0009259
546	0.0018519
547	0.0000000
548	0.0018519
549	0.0018519
550	0.0009259
551	0.0027778
552	0.0009259
553	0.0009259
554	0.0000000
555	0.0009259
556	0.0000000
557	0.0009259
558	0.0018519
559	0.0009259
560	0.0037037
561	0.0009259
562	0.0018519
563	0.0027778
564	0.0000000
565	0.0009259
566	0.0000000
567	0.0009259
568	0.0018519
569	0.0000000
570	0.0037037
571	0.0009259
572	0.0009259
573	0.0009259
574	0.0009259
575	0.0055556
576	0.0000000
577	0.0018519
578	0.0009259
579	0.0027778
580	0.0000000
581	0.0000000
582	0.0000000
583	0.0037037
584	0.0009259
585	0.0027778
586	0.0018519
587	0.0000000
588	0.0027778
589	0.0009259
590	0.0018519
591	0.0027778
592	0.0000000
593	0.0018519
594	0.0009259
595	0.0027778
596	0.0009259
597	0.0018519
598	0.0009259
599	0.0027778
600	0.0000000
601	0.0000000
602	0.0018519
603	0.0018519
604	0.0009259
605	0.0009259
606	0.0055556
607	0.0000000
608	0.0000000
609	0.0018519
610	0.0027778
611	0.0009259
612	0.0000000
613	0.0000000
614	0.0018519
615	0.0037037
616	0.0009259
617	0.0009259
618	0.0027778
619	0.0000000
620	0.0009259
621	0.0027778
622	0.0009259
623	0.0000000
624	0.0009259
625	0.0000000
626	0.0037037
627	0.0027778
628	0.0027778
629	0.0018519
630	0.0009259
631	0.0027778
632	0.0018519
633	0.0000000
634	0.0009259
635	0.0000000
636	0.0018519
637	0.0018519
638	0.0009259
639	0.0018519
640	0.0000000
641	0.0018519
642	0.0027778
643	0.0027778
644	0.0018519
645	0.0018519
646	0.0027778
647	0.0018519
648	0.0018519
649	0.0018519
650	0.0027778
651	0.0037037
652	0.0055556
653	0.0018519
654	0.0018519
655	0.0000000
656	0.0000000
657	0.0018519
658	0.0018519
659	0.0000000
660	0.0000000
661	0.0009259
662	0.0046296
663	0.0018519
664	0.0009259
665	0.0018519
666	0.0027778
667	0.0009259
668	0.0018519
669	0.0027778
670	0.0027778
671	0.0000000
672	0.0009259
673	0.0009259
674	0.0009259
675	0.0018519
676	0.0027778
677	0.0018519
678	0.0009259
679	0.0027778
680	0.0037037
681	0.0037037
682	0.0000000
683	0.0018519
684	0.0037037
685	0.0009259
686	0.0000000
687	0.0000000
688	0.0009259
689	0.0018519
690	0.0027778
691	0.0009259
692	0.0000000
693	0.0018519
694	0.0009259
695	0.0000000
696	0.0009259
697	0.0027778
698	0.0000000
699	0.0000000
700	0.0037037
701	0.0018519
702	0.0046296
703	0.0037037
704	0.0018519
705	0.0037037
706	0.0018519
707	0.0027778
708	0.0009259
709	0.0009259
710	0.0037037
711	0.0027778
712	0.0000000
713	0.0055556
714	0.0027778
715	0.0018519
716	0.0027778
717	0.0000000
718	0.0009259
719	0.0018519
720	0.0018519
721	0.0000000
722	0.0000000
723	0.0009259
724	0.0009259
725	0.0009259
726	0.0027778
727	0.0009259
728	0.0009259
729	0.0018519
730	0.0009259
731	0.0009259
732	0.0027778
733	0.0018519
734	0.0037037
735	0.0018519
736	0.0018519
737	0.0027778
738	0.0009259
739	0.0009259
740	0.0037037
741	0.0009259
742	0.0027778
743	0.0000000
744	0.0000000
745	0.0027778
746	0.0018519
747	0.0018519
748	0.0046296
749	0.0009259
750	0.0018519
751	0.0018519
752	0.0027778
753	0.0018519
754	0.0055556
755	0.0009259
756	0.0009259
757	0.0046296
758	0.0009259
759	0.0009259
760	0.0009259
761	0.0037037
762	0.0027778
763	0.0018519
764	0.0009259
765	0.0009259
766	0.0324074
767	0.0009259
768	0.0027778
769	0.0000000
770	0.0018519
771	0.0009259
772	0.0027778
773	0.0083333
774	0.0009259
775	0.0046296
776	0.0018519
777	0.0018519
778	0.0009259
779	0.0018519
780	0.0009259
781	0.0037037
782	0.0000000
783	0.0018519
784	0.0009259
785	0.0009259
786	0.0000000
787	0.0037037
788	0.0009259
789	0.0009259
790	0.0027778
791	0.0018519
792	0.0000000
793	0.0018519
794	0.0046296
795	0.0018519
796	0.0000000
797	0.0018519
798	0.0018519
799	0.0018519
800	0.0009259
801	0.0009259
802	0.0000000
803	0.0037037
804	0.0009259
805	0.0009259
806	0.0000000
807	0.0027778
808	0.0018519
809	0.0055556
810	0.0018519
811	0.0027778
812	0.0009259
813	0.0009259
814	0.0000000
815	0.0037037
816	0.0018519
817	0.0009259
818	0.0027778
819	0.0027778
820	0.0027778
821	0.0000000
822	0.0018519
823	0.0027778
824	0.0009259
825	0.0000000
826	0.0000000
827	0.0000000
828	0.0018519
829	0.0000000
830	0.0000000
831	0.0009259
832	0.0037037
833	0.0018519
834	0.0018519
835	0.0037037
836	0.0009259
837	0.0027778
838	0.0009259
839	0.0009259
840	0.0009259
841	0.0000000
842	0.0000000
843	0.0046296
844	0.0018519
845	0.0000000
846	0.0000000
847	0.0009259
848	0.0018519
849	0.0055556
850	0.0000000
851	0.0018519
852	0.0009259
853	0.0000000
854	0.0018519
855	0.0000000
856	0.0018519
857	0.0000000
858	0.0055556
859	0.0018519
860	0.0009259
861	0.0009259
862	0.0009259
863	0.0000000
864	0.0000000
865	0.0027778
866	0.0009259
867	0.0018519
868	0.0009259
869	0.0009259
870	0.0055556
871	0.0018519
872	0.0018519
873	0.0018519
874	0.0009259
875	0.0009259
876	0.0009259
877	0.0000000
878	0.0027778
879	0.0009259
880	0.0000000
881	0.0009259
882	0.0009259
883	0.0009259
884	0.0009259
885	0.0027778
886	0.0000000
887	0.0037037
888	0.0027778
889	0.0000000
890	0.0009259
891	0.0018519
892	0.0009259
893	0.0009259
894	0.0037037
895	0.0000000
896	0.0018519
897	0.0018519
898	0.0018519
899	0.0027778
900	0.0000000
901	0.0027778
902	0.0018519
903	0.0009259
904	0.0009259
905	0.0000000
906	0.0009259
907	0.0000000
908	0.0009259
909	0.0000000
910	0.0027778
911	0.0000000
912	0.0027778
913	0.0018519
914	0.0009259
915	0.0018519
916	0.0000000
917	0.0018519
918	0.0018519
919	0.0009259
920	0.0000000
921	0.0009259
922	0.0018519
923	0.0046296
924	0.0046296
925	0.0000000
926	0.0027778
927	0.0018519
928	0.0027778
929	0.0000000
930	0.0009259
931	0.0009259
932	0.0037037
933	0.0000000
934	0.0018519
935	0.0027778
936	0.0000000
937	0.0009259
938	0.0009259
939	0.0018519
940	0.0027778
941	0.0000000
942	0.0009259
943	0.0027778
944	0.0018519
945	0.0027778
946	0.0018519
947	0.0027778
948	0.0000000
949	0.0000000
950	0.0009259
951	0.0018519
952	0.0009259
953	0.0009259
954	0.0018519
955	0.0009259
956	0.0009259
957	0.0018519
958	0.0018519
959	0.0000000
960	0.0027778
961	0.0000000
962	0.0000000
963	0.0018519
964	0.0009259
965	0.0027778
966	0.0000000
967	0.0009259
968	0.0027778
969	0.0018519
970	0.0018519
971	0.0018519
972	0.0018519
973	0.0018519
974	0.0018519
975	0.0000000
976	0.0000000
977	0.0018519
978	0.0018519
979	0.0009259
980	0.0027778
981	0.0000000
982	0.0018519
983	0.0009259
984	0.0000000
985	0.0009259
986	0.0000000
987	0.0037037
988	0.0046296
989	0.0027778
990	0.0018519
991	0.0018519
992	0.0009259
993	0.0018519
994	0.0009259
995	0.0009259
996	0.0000000
997	0.0000000
998	0.0009259
999	0.0018519
1000	0.0046296
1001	0.0000000
1002	0.0018519
1003	0.0009259
1004	0.0027778
1005	0.0027778
1006	0.0000000
1007	0.0018519
1008	0.0000000
1009	0.0009259
1010	0.0018519
1011	0.0018519
1012	0.0009259
1013	0.0018519
1014	0.0009259
1015	0.0018519
1016	0.0000000
1017	0.0009259
1018	0.0037037
1019	0.0018519
1020	0.0009259
1021	0.0009259
1022	0.0009259
1023	0.0000000
1024	0.0000000
1025	0.0000000
1026	0.0009259
1027	0.0009259
1028	0.0027778
1029	0.0000000
1030	0.0009259
1031	0.0009259
1032	0.0009259
1033	0.0009259
1034	0.0009259
1035	0.0000000
1036	0.0018519
1037	0.0009259
1038	0.0018519
1039	0.0018519
1040	0.0000000
1041	0.0009259
1042	0.0018519
1043	0.0009259
1044	0.0000000
1045	0.0000000
1046	0.0018519
1047	0.0000000
1048	0.0009259
1049	0.0009259
1050	0.0027778
1051	0.0037037
1052	0.0000000
1053	0.0000000
1054	0.0027778
1055	0.0000000
1056	0.0009259
1057	0.0000000
1058	0.0000000
1059	0.0009259
1060	0.0000000
1061	0.0000000
1062	0.0000000
1063	0.0009259
1064	0.0018519
1065	0.0027778
1066	0.0009259
1067	0.0009259
1068	0.0018519
1069	0.0027778
1070	0.0018519
1071	0.0000000
1072	0.0009259
1073	0.0000000
1074	0.0009259
1075	0.0000000
1076	0.0009259
1077	0.0009259
1078	0.0009259
1079	0.0027778
1080	0.0018519
1081	0.0000000
1082	0.0018519
1083	0.0009259
1084	0.0009259
1085	0.0000000
1086	0.0027778
1087	0.0009259
1088	0.0000000
1089	0.0018519
1090	0.0018519
1091	0.0009259
1092	0.0009259
1093	0.0000000
1094	0.0000000
1095	0.0009259
1096	0.0018519
1097	0.0000000
1098	0.0009259
1099	0.0046296
1100	0.0027778
1101	0.0018519
1102	0.0000000
1103	0.0000000
1104	0.0000000
1105	0.0000000
1106	0.0000000
1107	0.0009259
1108	0.0009259
1109	0.0000000
1110	0.0027778
1111	0.0009259
1112	0.0009259
1113	0.0009259
1114	0.0009259
1115	0.0027778
1116	0.0018519
1117	0.0009259
1118	0.0009259
1119	0.0000000
1120	0.0000000
1121	0.0018519
1122	0.0018519
1123	0.0037037
1124	0.0018519
1125	0.0018519
1126	0.0009259
1127	0.0000000
1128	0.0018519
1129	0.0018519
1130	0.0000000
1131	0.0018519
1132	0.0018519
1133	0.0009259
1134	0.0018519
1135	0.0009259
1136	0.0018519
1137	0.0009259
1138	0.0009259
1139	0.0009259
1140	0.0018519
1141	0.0000000
1142	0.0000000
1143	0.0055556
1144	0.0000000
1145	0.0009259
1146	0.0000000
1147	0.0009259
1148	0.0000000
1149	0.0000000
1150	0.0009259
1151	0.0009259
1152	0.0009259
1153	0.0027778
1154	0.0009259
1155	0.0000000
1156	0.0009259
1157	0.0027778
1158	0.0009259
1159	0.0018519
1160	0.0018519
1161	0.0009259
1162	0.0009259
1163	0.0009259
1164	0.0018519
1165	0.0009259
1166	0.0027778
1167	0.0027778
1168	0.0009259
1169	0.0027778
1170	0.0000000
1171	0.0000000
1172	0.0009259
1173	0.0000000
1174	0.0046296
1175	0.0027778
1176	0.0009259
1177	0.0000000
1178	0.0009259
1179	0.0000000
1180	0.0027778
1181	0.0000000
1182	0.0018519
1183	0.0000000
1184	0.0037037
1185	0.0018519
1186	0.0000000
1187	0.0037037
1188	0.0009259
1189	0.0018519
1190	0.0000000
1191	0.0000000
1192	0.0000000
1193	0.0009259
1194	0.0000000
1195	0.0009259
1196	0.0018519
1197	0.0009259
1198	0.0009259
1199	0.0037037
1200	0.0027778
1201	0.0055556
1202	0.0009259
1203	0.0009259
1204	0.0009259
1205	0.0009259
1206	0.0027778
1207	0.0000000
1208	0.0018519
1209	0.0018519
1210	0.0009259
1211	0.0027778
1212	0.0027778
1213	0.0018519
1214	0.0009259
1215	0.0000000
1216	0.0018519
1217	0.0018519
1218	0.0037037
1219	0.0009259
1220	0.0009259
1221	0.0027778
1222	0.0027778
1223	0.0027778
1224	0.0000000
1225	0.0000000
1226	0.0018519
1227	0.0000000
1228	0.0009259
1229	0.0009259
1230	0.0000000
1231	0.0000000
1232	0.0000000
1233	0.0055556
1234	0.0009259
1235	0.0027778
1236	0.0064815
1237	0.0000000
1238	0.0009259
1239	0.0009259
1240	0.0000000
1241	0.0009259
1242	0.0000000
1243	0.0009259
1244	0.0018519
1245	0.0046296
1246	0.0000000
1247	0.0009259
1248	0.0000000
1249	0.0000000
1250	0.0009259
1251	0.0000000
1252	0.0018519
1253	0.0000000
1254	0.0000000
1255	0.0000000
1256	0.0000000
1257	0.0000000
1258	0.0009259
1259	0.0101852
1260	0.0000000
1261	0.0027778
1262	0.0009259
1263	0.0018519
1264	0.0000000
1265	0.0018519
1266	0.0000000
1267	0.0018519
1268	0.0009259
1269	0.0000000
1270	0.0000000
1271	0.0018519
1272	0.0000000
1273	0.0009259
1274	0.0018519
1275	0.0000000
1276	0.0000000
1277	0.0009259
1278	0.0037037
1279	0.0018519
1280	0.0037037
1281	0.0037037
1282	0.0055556
1283	0.0000000
1284	0.0018519
1285	0.0037037
1286	0.0009259
1287	0.0018519
1288	0.0046296
1289	0.0018519
1290	0.0000000
1291	0.0000000
1292	0.0009259
1293	0.0018519
1294	0.0009259
1295	0.0009259
1296	0.0009259
1297	0.0018519
1298	0.0000000
1299	0.0046296
1300	0.0018519
1301	0.0027778
1302	0.0037037
1303	0.0009259
1304	0.0009259
1305	0.0009259
1306	0.0027778
1307	0.0037037
1308	0.0000000
1309	0.0018519
1310	0.0000000
1311	0.0009259
1312	0.0000000
1313	0.0018519
1314	0.0018519
1315	0.0000000
1316	0.0000000
1317	0.0009259
1318	0.0000000
1319	0.0018519
1320	0.0009259
1321	0.0018519
1322	0.0018519
1323	0.0000000
1324	0.0018519
1325	0.0009259
1326	0.0009259
1327	0.0018519
1328	0.0009259
1329	0.0000000
1330	0.0018519
1331	0.0018519
1332	0.0009259
1333	0.0009259
1334	0.0027778
1335	0.0018519
1336	0.0000000
1337	0.0009259
1338	0.0009259
1339	0.0000000
1340	0.0037037
1341	0.0009259
1342	0.0027778
1343	0.0009259
1344	0.0018519
1345	0.0009259
1346	0.0027778
1347	0.0000000
1348	0.0009259
1349	0.0009259
1350	0.0018519
1351	0.0009259
1352	0.0000000
1353	0.0009259
1354	0.0037037
1355	0.0009259
1356	0.0009259
1357	0.0027778
1358	0.0046296
1359	0.0000000
1360	0.0037037
1361	0.0009259
1362	0.0009259
1363	0.0027778
1364	0.0009259
1365	0.0027778
1366	0.0000000
1367	0.0009259
1368	0.0027778
1369	0.0009259
1370	0.0027778
1371	0.0018519
1372	0.0000000
1373	0.0027778
1374	0.0000000
1375	0.0018519
1376	0.0000000
1377	0.0018519
1378	0.0009259
1379	0.0000000
1380	0.0018519
1381	0.0037037
1382	0.0037037
1383	0.0055556
1384	0.0027778
1385	0.0009259
1386	0.0027778
1387	0.0018519
1388	0.0018519
1389	0.0027778
1390	0.0037037
1391	0.0018519
1392	0.0018519
1393	0.0009259
1394	0.0027778
1395	0.0018519
1396	0.0046296
1397	0.0009259
1398	0.0037037
1399	0.0000000
1400	0.0009259
1401	0.0027778
1402	0.0009259
1403	0.0009259
1404	0.0009259
1405	0.0037037
1406	0.0018519
1407	0.0000000
1408	0.0009259
1409	0.0009259
1410	0.0037037
1411	0.0037037
1412	0.0009259
1413	0.0000000
1414	0.0018519
1415	0.0018519
1416	0.0018519
1417	0.0018519
1418	0.0009259
1419	0.0018519
1420	0.0037037
1421	0.0000000
1422	0.0027778
1423	0.0009259
1424	0.0000000
1425	0.0009259
1426	0.0009259
1427	0.0018519
1428	0.0027778
1429	0.0027778
1430	0.0018519
1431	0.0009259
1432	0.0018519
1433	0.0157407
1434	0.0018519
1435	0.0009259
1436	0.0018519
1437	0.0046296
1438	0.0018519
1439	0.0055556
